date,metric,value,source
2014-01-01,emergency_admissions_via_type_2_ae,1240.2857142857147,NHS England A&E
2014-02-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,19236.42857142857,NHS England A&E
2014-02-01,emergency_admissions_via_type_2_ae,1163.1428571428573,NHS England A&E
2014-02-01,type_2_departments_single_specialty,47704.7142857143,NHS England A&E
2014-02-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,76.85714285714285,NHS England A&E
2014-02-01,type_3_departments_other_ae_minor_injury_unit,529366.0,NHS England A&E
2014-02-01,emergency_admissions_via_type_3_and_4_ae,2246.5714285714284,NHS England A&E
2014-02-01,total_emergency_admissions_via_ae,305984.2857142856,NHS England A&E
2014-02-01,total_emergency_admissions,420487.14285714284,NHS England A&E
2014-02-01,other_emergency_admissions_ie_not_via_ae,114502.85714285714,NHS England A&E
2014-02-01,emergency_admissions_via_type_1_ae,302574.57142857136,NHS England A&E
2014-02-01,operational_standard_performance,0.95,NHS England A&E
2014-02-01,type_1_departments_major_ae,1084743.7142857143,NHS England A&E
2014-02-01,total_attendances,1661814.4285714277,NHS England A&E
2014-03-01,total_emergency_admissions,467851.2857142859,NHS England A&E
2014-03-01,emergency_admissions_via_type_2_ae,1345.9999999999998,NHS England A&E
2014-03-01,other_emergency_admissions_ie_not_via_ae,127859.5714285714,NHS England A&E
2014-03-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,15129.99999999999,NHS England A&E
2014-03-01,emergency_admissions_via_type_1_ae,336284.4285714285,NHS England A&E
2014-03-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,9.714285714285719,NHS England A&E
2014-03-01,operational_standard_performance,0.95,NHS England A&E
2014-03-01,total_emergency_admissions_via_ae,339991.7142857144,NHS England A&E
2014-03-01,total_attendances,1957340.8571428587,NHS England A&E
2014-03-01,emergency_admissions_via_type_3_and_4_ae,2361.285714285714,NHS England A&E
2014-03-01,type_3_departments_other_ae_minor_injury_unit,632106.5714285715,NHS England A&E
2014-03-01,type_2_departments_single_specialty,55798.14285714286,NHS England A&E
2014-03-01,type_1_departments_major_ae,1269436.142857143,NHS England A&E
2014-04-01,emergency_admissions_via_type_1_ae,326337.1428571428,NHS England A&E
2014-04-01,total_attendances,1877675.8571428566,NHS England A&E
2014-04-01,type_1_departments_major_ae,1213065.8571428573,NHS England A&E
2014-04-01,operational_standard_performance,0.95,NHS England A&E
2014-04-01,emergency_admissions_via_type_2_ae,1318.7142857142856,NHS England A&E
2014-04-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,23.42857142857143,NHS England A&E
2014-04-01,emergency_admissions_via_type_3_and_4_ae,2414.8571428571413,NHS England A&E
2014-04-01,total_emergency_admissions_via_ae,330070.7142857141,NHS England A&E
2014-04-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,15829.285714285717,NHS England A&E
2014-04-01,type_3_departments_other_ae_minor_injury_unit,612576.2857142857,NHS England A&E
2014-04-01,total_emergency_admissions,448681.57142857136,NHS England A&E
2014-04-01,other_emergency_admissions_ie_not_via_ae,118610.85714285714,NHS England A&E
2014-04-01,type_2_departments_single_specialty,52033.71428571427,NHS England A&E
2014-05-01,other_emergency_admissions_ie_not_via_ae,122910.2857142857,NHS England A&E
2014-05-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,10.0,NHS England A&E
2014-05-01,operational_standard_performance,0.95,NHS England A&E
2014-05-01,type_3_departments_other_ae_minor_injury_unit,636249.5714285718,NHS England A&E
2014-05-01,total_emergency_admissions,466070.99999999965,NHS England A&E
2014-05-01,emergency_admissions_via_type_3_and_4_ae,2677.000000000002,NHS England A&E
2014-05-01,type_2_departments_single_specialty,54445.71428571429,NHS England A&E
2014-05-01,total_attendances,1978028.4285714282,NHS England A&E
2014-05-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,17822.42857142857,NHS England A&E
2014-05-01,total_emergency_admissions_via_ae,343160.7142857142,NHS England A&E
2014-05-01,emergency_admissions_via_type_1_ae,339252.85714285716,NHS England A&E
2014-05-01,type_1_departments_major_ae,1287333.1428571427,NHS England A&E
2014-05-01,emergency_admissions_via_type_2_ae,1230.857142857143,NHS England A&E
2014-06-01,total_attendances,1942267.999999999,NHS England A&E
2014-06-01,operational_standard_performance,0.95,NHS England A&E
2014-06-01,emergency_admissions_via_type_1_ae,327064.71428571426,NHS England A&E
2014-06-01,type_2_departments_single_specialty,54997.14285714282,NHS England A&E
2014-06-01,total_emergency_admissions,450817.2857142855,NHS England A&E
2014-06-01,type_1_departments_major_ae,1265211.142857143,NHS England A&E
2014-06-01,emergency_admissions_via_type_3_and_4_ae,2548.428571428573,NHS England A&E
2014-06-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,8.285714285714283,NHS England A&E
2014-06-01,total_emergency_admissions_via_ae,330863.85714285704,NHS England A&E
2014-06-01,other_emergency_admissions_ie_not_via_ae,119953.4285714285,NHS England A&E
2014-06-01,type_3_departments_other_ae_minor_injury_unit,622059.7142857142,NHS England A&E
2014-06-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,14724.142857142859,NHS England A&E
2014-06-01,emergency_admissions_via_type_2_ae,1250.7142857142858,NHS England A&E
2014-07-01,total_emergency_admissions_via_ae,338664.71428571444,NHS England A&E
2014-07-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,16615.714285714283,NHS England A&E
2014-07-01,emergency_admissions_via_type_2_ae,1328.5714285714284,NHS England A&E
2014-07-01,other_emergency_admissions_ie_not_via_ae,124457.42857142857,NHS England A&E
2014-07-01,type_1_departments_major_ae,1302588.4285714282,NHS England A&E
2014-07-01,type_3_departments_other_ae_minor_injury_unit,635249.857142857,NHS England A&E
2014-07-01,total_emergency_admissions,463122.1428571426,NHS England A&E
2014-07-01,emergency_admissions_via_type_1_ae,334822.857142857,NHS England A&E
2014-07-01,emergency_admissions_via_type_3_and_4_ae,2513.285714285714,NHS England A&E
2014-07-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,5.428571428571428,NHS England A&E
2014-07-01,type_2_departments_single_specialty,55792.57142857146,NHS England A&E
2014-07-01,total_attendances,1993630.8571428566,NHS England A&E
2014-07-01,operational_standard_performance,0.95,NHS England A&E
2014-08-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,15736.0,NHS England A&E
2014-08-01,type_1_departments_major_ae,1188146.7142857146,NHS England A&E
2014-08-01,total_attendances,1817309.9999999995,NHS England A&E
2014-08-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,8.285714285714285,NHS England A&E
2014-08-01,other_emergency_admissions_ie_not_via_ae,116481.14285714277,NHS England A&E
2014-08-01,operational_standard_performance,0.95,NHS England A&E
2014-08-01,type_2_departments_single_specialty,53051.28571428572,NHS England A&E
2014-08-01,emergency_admissions_via_type_3_and_4_ae,2404.7142857142862,NHS England A&E
2014-08-01,emergency_admissions_via_type_2_ae,1233.428571428572,NHS England A&E
2014-08-01,total_emergency_admissions,441757.7142857144,NHS England A&E
2014-08-01,emergency_admissions_via_type_1_ae,321638.4285714287,NHS England A&E
2014-08-01,total_emergency_admissions_via_ae,325276.5714285716,NHS England A&E
2014-08-01,type_3_departments_other_ae_minor_injury_unit,576112.0000000001,NHS England A&E
2014-09-01,emergency_admissions_via_type_3_and_4_ae,2413.7142857142853,NHS England A&E
2014-09-01,total_emergency_admissions_via_ae,327391.5714285715,NHS England A&E
2014-09-01,operational_standard_performance,0.95,NHS England A&E
2014-09-01,emergency_admissions_via_type_1_ae,323732.57142857154,NHS England A&E
2014-09-01,total_attendances,1853285.7142857146,NHS England A&E
2014-09-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,19611.000000000007,NHS England A&E
2014-09-01,emergency_admissions_via_type_2_ae,1245.285714285714,NHS England A&E
2014-09-01,type_2_departments_single_specialty,52195.285714285725,NHS England A&E
2014-09-01,type_1_departments_major_ae,1221781.5714285716,NHS England A&E
2014-09-01,total_emergency_admissions,446126.0000000001,NHS England A&E
2014-09-01,type_3_departments_other_ae_minor_injury_unit,579308.8571428573,NHS England A&E
2014-09-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,28.142857142857146,NHS England A&E
2014-09-01,other_emergency_admissions_ie_not_via_ae,118734.42857142857,NHS England A&E
2014-10-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,24941.142857142873,NHS England A&E
2014-10-01,total_emergency_admissions,469267.9999999998,NHS England A&E
2014-10-01,emergency_admissions_via_type_1_ae,339832.57142857136,NHS England A&E
2014-10-01,operational_standard_performance,0.95,NHS England A&E
2014-10-01,type_3_departments_other_ae_minor_injury_unit,587831.5714285716,NHS England A&E
2014-10-01,emergency_admissions_via_type_2_ae,1571.7142857142865,NHS England A&E
2014-10-01,type_1_departments_major_ae,1250114.1428571434,NHS England A&E
2014-10-01,total_emergency_admissions_via_ae,343988.14285714284,NHS England A&E
2014-10-01,other_emergency_admissions_ie_not_via_ae,125279.85714285712,NHS England A&E
2014-10-01,type_2_departments_single_specialty,54428.2857142857,NHS England A&E
2014-10-01,emergency_admissions_via_type_3_and_4_ae,2583.857142857144,NHS England A&E
2014-10-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,54.85714285714285,NHS England A&E
2014-10-01,total_attendances,1892374.0000000002,NHS England A&E
2014-11-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,25663.857142857145,NHS England A&E
2014-11-01,emergency_admissions_via_type_3_and_4_ae,3355.4285714285697,NHS England A&E
2014-11-01,emergency_admissions_via_type_1_ae,331923.85714285704,NHS England A&E
2014-11-01,other_emergency_admissions_ie_not_via_ae,127263.71428571429,NHS England A&E
2014-11-01,type_3_departments_other_ae_minor_injury_unit,572611.5714285714,NHS England A&E
2014-11-01,type_1_departments_major_ae,1205519.2857142857,NHS England A&E
2014-11-01,operational_standard_performance,0.95,NHS England A&E
2014-11-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,35.00000000000001,NHS England A&E
2014-11-01,total_attendances,1830460.2857142866,NHS England A&E
2014-11-01,emergency_admissions_via_type_2_ae,1799.000000000001,NHS England A&E
2014-11-01,total_emergency_admissions_via_ae,337078.2857142857,NHS England A&E
2014-11-01,total_emergency_admissions,464341.99999999977,NHS England A&E
2014-11-01,type_2_departments_single_specialty,52329.428571428565,NHS England A&E
2014-12-01,total_emergency_admissions_via_ae,359010.42857142864,NHS England A&E
2014-12-01,emergency_admissions_via_type_1_ae,353471.85714285716,NHS England A&E
2014-12-01,total_attendances,1901226.9999999993,NHS England A&E
2014-12-01,operational_standard_performance,0.95,NHS England A&E
2014-12-01,type_2_departments_single_specialty,47659.57142857144,NHS England A&E
2014-12-01,emergency_admissions_via_type_2_ae,1807.4285714285706,NHS England A&E
2014-12-01,emergency_admissions_via_type_3_and_4_ae,3731.1428571428573,NHS England A&E
2014-12-01,type_1_departments_major_ae,1241894.7142857136,NHS England A&E
2014-12-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,186.42857142857142,NHS England A&E
2014-12-01,type_3_departments_other_ae_minor_injury_unit,611672.7142857146,NHS England A&E
2014-12-01,other_emergency_admissions_ie_not_via_ae,125350.2857142857,NHS England A&E
2014-12-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,45982.14285714284,NHS England A&E
2014-12-01,total_emergency_admissions,484360.7142857144,NHS England A&E
2015-01-01,emergency_admissions_via_type_1_ae,333668.8571428572,NHS England A&E
2015-01-01,type_1_departments_major_ae,1124040.428571428,NHS England A&E
2015-01-01,other_emergency_admissions_ie_not_via_ae,124942.2857142857,NHS England A&E
2015-01-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,44902.85714285716,NHS England A&E
2015-01-01,type_2_departments_single_specialty,50900.42857142858,NHS England A&E
2015-01-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,650.1428571428572,NHS England A&E
2015-01-01,total_attendances,1732066.9999999995,NHS England A&E
2015-01-01,emergency_admissions_via_type_3_and_4_ae,3389.4285714285716,NHS England A&E
2015-01-01,total_emergency_admissions_via_ae,338458.5714285715,NHS England A&E
2015-01-01,total_emergency_admissions,463400.8571428571,NHS England A&E
2015-01-01,type_3_departments_other_ae_minor_injury_unit,557126.1428571428,NHS England A&E
2015-01-01,operational_standard_performance,0.95,NHS England A&E
2015-01-01,emergency_admissions_via_type_2_ae,1400.285714285714,NHS England A&E
2015-02-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,183.85714285714295,NHS England A&E
2015-02-01,operational_standard_performance,0.95,NHS England A&E
2015-02-01,emergency_admissions_via_type_3_and_4_ae,2914.7142857142867,NHS England A&E
2015-02-01,emergency_admissions_via_type_2_ae,1286.9999999999998,NHS England A&E
2015-02-01,total_emergency_admissions,424634.71428571414,NHS England A&E
2015-02-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,33137.14285714285,NHS England A&E
2015-02-01,other_emergency_admissions_ie_not_via_ae,113781.71428571432,NHS England A&E
2015-02-01,total_emergency_admissions_via_ae,310853.0,NHS England A&E
2015-02-01,total_attendances,1654846.4285714282,NHS England A&E
2015-02-01,emergency_admissions_via_type_1_ae,306651.2857142857,NHS England A&E
2015-02-01,type_3_departments_other_ae_minor_injury_unit,534237.9999999998,NHS England A&E
2015-02-01,type_2_departments_single_specialty,48156.857142857145,NHS England A&E
2015-02-01,type_1_departments_major_ae,1072451.571428571,NHS England A&E
2015-03-01,operational_standard_performance,0.95,NHS England A&E
2015-03-01,emergency_admissions_via_type_2_ae,1603.428571428572,NHS England A&E
2015-03-01,emergency_admissions_via_type_3_and_4_ae,4359.0,NHS England A&E
2015-03-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,30768.142857142862,NHS England A&E
2015-03-01,total_emergency_admissions_via_ae,346644.7142857144,NHS England A&E
2015-03-01,emergency_admissions_via_type_1_ae,340682.2857142857,NHS England A&E
2015-03-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,53.5714285714286,NHS England A&E
2015-03-01,other_emergency_admissions_ie_not_via_ae,128295.99999999994,NHS England A&E
2015-03-01,type_3_departments_other_ae_minor_injury_unit,635259.1428571428,NHS England A&E
2015-03-01,total_emergency_admissions,474940.71428571455,NHS England A&E
2015-03-01,total_attendances,1942967.0000000005,NHS England A&E
2015-03-01,type_2_departments_single_specialty,56383.00000000002,NHS England A&E
2015-03-01,type_1_departments_major_ae,1251324.8571428568,NHS England A&E
2015-04-01,emergency_admissions_via_type_2_ae,1433.7142857142865,NHS England A&E
2015-04-01,type_2_departments_single_specialty,52365.71428571426,NHS England A&E
2015-04-01,type_3_departments_other_ae_minor_injury_unit,614170.7142857141,NHS England A&E
2015-04-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,27995.85714285713,NHS England A&E
2015-04-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,58.0,NHS England A&E
2015-04-01,operational_standard_performance,0.95,NHS England A&E
2015-04-01,other_emergency_admissions_ie_not_via_ae,117886.57142857148,NHS England A&E
2015-04-01,total_emergency_admissions_via_ae,332366.8571428571,NHS England A&E
2015-04-01,total_emergency_admissions,450253.4285714285,NHS England A&E
2015-04-01,emergency_admissions_via_type_1_ae,326807.42857142875,NHS England A&E
2015-04-01,total_attendances,1873167.7142857148,NHS England A&E
2015-04-01,type_1_departments_major_ae,1206631.285714286,NHS England A&E
2015-04-01,emergency_admissions_via_type_3_and_4_ae,4125.714285714286,NHS England A&E
2015-05-01,type_1_departments_major_ae,1254445.1428571427,NHS England A&E
2015-05-01,emergency_admissions_via_type_3_and_4_ae,4315.0,NHS England A&E
2015-05-01,other_emergency_admissions_ie_not_via_ae,123043.1428571429,NHS England A&E
2015-05-01,total_emergency_admissions_via_ae,345372.42857142864,NHS England A&E
2015-05-01,total_emergency_admissions,468415.5714285715,NHS England A&E
2015-05-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,23523.857142857138,NHS England A&E
2015-05-01,type_2_departments_single_specialty,54809.42857142856,NHS England A&E
2015-05-01,emergency_admissions_via_type_1_ae,339572.2857142856,NHS England A&E
2015-05-01,emergency_admissions_via_type_2_ae,1485.1428571428569,NHS England A&E
2015-05-01,type_3_departments_other_ae_minor_injury_unit,628214.2857142863,NHS England A&E
2015-05-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,46.00000000000003,NHS England A&E
2015-05-01,total_attendances,1937468.8571428577,NHS England A&E
2015-05-01,operational_standard_performance,0.95,NHS England A&E
2015-06-01,emergency_admissions_via_type_1_ae,328757.0,NHS England A&E
2015-06-01,total_attendances,1911209.0,NHS England A&E
2015-06-01,total_emergency_admissions,458790.0,NHS England A&E
2015-06-01,total_emergency_admissions_via_ae,333981.0,NHS England A&E
2015-06-01,operational_standard_performance,0.95,NHS England A&E
2015-06-01,type_1_departments_major_ae,1249213.0,NHS England A&E
2015-06-01,other_emergency_admissions_ie_not_via_ae,124809.0,NHS England A&E
2015-06-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,24.999999999999986,NHS England A&E
2015-06-01,type_3_departments_other_ae_minor_injury_unit,608598.0000000001,NHS England A&E
2015-06-01,type_2_departments_single_specialty,53398.00000000001,NHS England A&E
2015-06-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,19065.0,NHS England A&E
2015-06-01,emergency_admissions_via_type_2_ae,1139.0,NHS England A&E
2015-06-01,emergency_admissions_via_type_3_and_4_ae,4085.0,NHS England A&E
2015-07-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,17275.0,NHS England A&E
2015-07-01,total_emergency_admissions,473914.0,NHS England A&E
2015-07-01,operational_standard_performance,0.95,NHS England A&E
2015-07-01,type_1_departments_major_ae,1271523.0,NHS England A&E
2015-07-01,total_attendances,1952895.0,NHS England A&E
2015-07-01,other_emergency_admissions_ie_not_via_ae,129873.0,NHS England A&E
2015-07-01,emergency_admissions_via_type_3_and_4_ae,4203.0,NHS England A&E
2015-07-01,emergency_admissions_via_type_1_ae,338445.0,NHS England A&E
2015-07-01,type_3_departments_other_ae_minor_injury_unit,627955.0,NHS England A&E
2015-07-01,total_emergency_admissions_via_ae,344041.0,NHS England A&E
2015-07-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,22.0,NHS England A&E
2015-07-01,type_2_departments_single_specialty,53417.0,NHS England A&E
2015-07-01,emergency_admissions_via_type_2_ae,1393.0,NHS England A&E
2015-08-01,total_emergency_admissions_via_ae,337129.0,NHS England A&E
2015-08-01,total_emergency_admissions,455432.0,NHS England A&E
2015-08-01,operational_standard_performance,0.95,NHS England A&E
2015-08-01,total_attendances,1865139.0,NHS England A&E
2015-08-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,28.0,NHS England A&E
2015-08-01,type_1_departments_major_ae,1215826.0,NHS England A&E
2015-08-01,type_2_departments_single_specialty,49458.0,NHS England A&E
2015-08-01,emergency_admissions_via_type_3_and_4_ae,4063.0,NHS England A&E
2015-08-01,other_emergency_admissions_ie_not_via_ae,118303.0,NHS England A&E
2015-08-01,emergency_admissions_via_type_1_ae,331841.0,NHS England A&E
2015-08-01,type_3_departments_other_ae_minor_injury_unit,599855.0,NHS England A&E
2015-08-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,20030.0,NHS England A&E
2015-08-01,emergency_admissions_via_type_2_ae,1225.0,NHS England A&E
2015-09-01,emergency_admissions_via_type_3_and_4_ae,3847.0,NHS England A&E
2015-09-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,23.0,NHS England A&E
2015-09-01,total_attendances,1859979.0,NHS England A&E
2015-09-01,type_3_departments_other_ae_minor_injury_unit,587517.0,NHS England A&E
2015-09-01,emergency_admissions_via_type_1_ae,332984.0,NHS England A&E
2015-09-01,type_2_departments_single_specialty,50868.0,NHS England A&E
2015-09-01,operational_standard_performance,0.95,NHS England A&E
2015-09-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,25883.0,NHS England A&E
2015-09-01,emergency_admissions_via_type_2_ae,1250.0,NHS England A&E
2015-09-01,total_emergency_admissions,464195.0,NHS England A&E
2015-09-01,other_emergency_admissions_ie_not_via_ae,126114.0,NHS England A&E
2015-09-01,total_emergency_admissions_via_ae,338081.0,NHS England A&E
2015-09-01,type_1_departments_major_ae,1221594.0,NHS England A&E
2015-10-01,emergency_admissions_via_type_1_ae,345833.0,NHS England A&E
2015-10-01,total_emergency_admissions_via_ae,351182.0,NHS England A&E
2015-10-01,total_attendances,1923108.0,NHS England A&E
2015-10-01,operational_standard_performance,0.95,NHS England A&E
2015-10-01,emergency_admissions_via_type_3_and_4_ae,4308.0,NHS England A&E
2015-10-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,58.0,NHS England A&E
2015-10-01,type_2_departments_single_specialty,50275.0,NHS England A&E
2015-10-01,type_3_departments_other_ae_minor_injury_unit,611438.0,NHS England A&E
2015-10-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,31582.0,NHS England A&E
2015-10-01,total_emergency_admissions,479987.0,NHS England A&E
2015-10-01,type_1_departments_major_ae,1261395.0,NHS England A&E
2015-10-01,emergency_admissions_via_type_2_ae,1041.0,NHS England A&E
2015-10-01,other_emergency_admissions_ie_not_via_ae,128805.0,NHS England A&E
2015-11-01,operational_standard_performance,0.95,NHS England A&E
2015-11-01,total_attendances,1874235.0,NHS England A&E
2015-11-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,34170.0,NHS England A&E
2015-11-01,type_3_departments_other_ae_minor_injury_unit,589635.0,NHS England A&E
2015-11-01,type_2_departments_single_specialty,48306.0,NHS England A&E
2015-11-01,total_emergency_admissions_via_ae,344908.0,NHS England A&E
2015-11-01,emergency_admissions_via_type_2_ae,1037.0,NHS England A&E
2015-11-01,emergency_admissions_via_type_3_and_4_ae,3630.0,NHS England A&E
2015-11-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,29.0,NHS England A&E
2015-11-01,type_1_departments_major_ae,1236294.0,NHS England A&E
2015-11-01,total_emergency_admissions,475564.0,NHS England A&E
2015-11-01,emergency_admissions_via_type_1_ae,340241.0,NHS England A&E
2015-11-01,other_emergency_admissions_ie_not_via_ae,130656.0,NHS England A&E
2015-12-01,emergency_admissions_via_type_1_ae,353112.0,NHS England A&E
2015-12-01,total_emergency_admissions,487798.0,NHS England A&E
2015-12-01,total_emergency_admissions_via_ae,358131.0,NHS England A&E
2015-12-01,type_2_departments_single_specialty,46148.0,NHS England A&E
2015-12-01,other_emergency_admissions_ie_not_via_ae,129667.0,NHS England A&E
2015-12-01,emergency_admissions_via_type_3_and_4_ae,3921.0,NHS England A&E
2015-12-01,operational_standard_performance,0.95,NHS England A&E
2015-12-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,32939.0,NHS England A&E
2015-12-01,type_3_departments_other_ae_minor_injury_unit,588539.0,NHS England A&E
2015-12-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,29.0,NHS England A&E
2015-12-01,total_attendances,1867652.0,NHS England A&E
2015-12-01,emergency_admissions_via_type_2_ae,1098.0,NHS England A&E
2015-12-01,type_1_departments_major_ae,1232965.0,NHS England A&E
2016-01-01,total_attendances,1906920.42857143,NHS England A&E
2016-01-01,total_emergency_admissions,484833.0,NHS England A&E
2016-01-01,emergency_admissions_via_type_1_ae,353778.0,NHS England A&E
2016-01-01,total_emergency_admissions_via_ae,358968.0,NHS England A&E
2016-01-01,operational_standard_performance,0.95,NHS England A&E
2016-01-01,type_2_departments_single_specialty,47208.42857143,NHS England A&E
2016-01-01,type_1_departments_major_ae,1250005.0,NHS England A&E
2016-01-01,other_emergency_admissions_ie_not_via_ae,125865.0,NHS England A&E
2016-01-01,emergency_admissions_via_type_2_ae,1114.0,NHS England A&E
2016-01-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,51571.0,NHS England A&E
2016-01-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,158.0,NHS England A&E
2016-01-01,emergency_admissions_via_type_3_and_4_ae,4076.0,NHS England A&E
2016-01-01,type_3_departments_other_ae_minor_injury_unit,609707.0,NHS England A&E
2016-02-01,type_1_departments_major_ae,1218372.0,NHS England A&E
2016-02-01,total_emergency_admissions_via_ae,338350.0,NHS England A&E
2016-02-01,total_attendances,1870776.0,NHS England A&E
2016-02-01,emergency_admissions_via_type_1_ae,333519.0,NHS England A&E
2016-02-01,emergency_admissions_via_type_3_and_4_ae,3784.0,NHS England A&E
2016-02-01,other_emergency_admissions_ie_not_via_ae,124514.0,NHS England A&E
2016-02-01,type_2_departments_single_specialty,48387.0,NHS England A&E
2016-02-01,type_3_departments_other_ae_minor_injury_unit,604017.0,NHS England A&E
2016-02-01,operational_standard_performance,0.95,NHS England A&E
2016-02-01,emergency_admissions_via_type_2_ae,1047.0,NHS England A&E
2016-02-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,188.0,NHS England A&E
2016-02-01,total_emergency_admissions,462864.0,NHS England A&E
2016-02-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,50066.0,NHS England A&E
2016-03-01,total_attendances,2087553.0,NHS England A&E
2016-03-01,emergency_admissions_via_type_1_ae,357724.0,NHS England A&E
2016-03-01,operational_standard_performance,0.95,NHS England A&E
2016-03-01,type_2_departments_single_specialty,49906.0,NHS England A&E
2016-03-01,type_1_departments_major_ae,1350373.0,NHS England A&E
2016-03-01,total_emergency_admissions,494076.0,NHS England A&E
2016-03-01,type_3_departments_other_ae_minor_injury_unit,687274.0,NHS England A&E
2016-03-01,emergency_admissions_via_type_3_and_4_ae,4466.0,NHS England A&E
2016-03-01,other_emergency_admissions_ie_not_via_ae,130761.0,NHS England A&E
2016-03-01,emergency_admissions_via_type_2_ae,1125.0,NHS England A&E
2016-03-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,349.0,NHS England A&E
2016-03-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,53640.0,NHS England A&E
2016-03-01,total_emergency_admissions_via_ae,363315.0,NHS England A&E
2016-04-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,38632.0,NHS England A&E
2016-04-01,total_attendances,1867781.0,NHS England A&E
2016-04-01,total_emergency_admissions,460209.0,NHS England A&E
2016-04-01,operational_standard_performance,0.95,NHS England A&E
2016-04-01,emergency_admissions_via_type_1_ae,333458.0,NHS England A&E
2016-04-01,emergency_admissions_via_type_2_ae,1079.0,NHS England A&E
2016-04-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,196.0,NHS England A&E
2016-04-01,type_2_departments_single_specialty,50359.0,NHS England A&E
2016-04-01,type_3_departments_other_ae_minor_injury_unit,603365.0,NHS England A&E
2016-04-01,emergency_admissions_via_type_3_and_4_ae,3676.0,NHS England A&E
2016-04-01,type_1_departments_major_ae,1214057.0,NHS England A&E
2016-04-01,other_emergency_admissions_ie_not_via_ae,121996.0,NHS England A&E
2016-04-01,total_emergency_admissions_via_ae,338213.0,NHS England A&E
2016-05-01,operational_standard_performance,0.95,NHS England A&E
2016-05-01,type_3_departments_other_ae_minor_injury_unit,664954.0,NHS England A&E
2016-05-01,number_of_patients_spending_12_hours_from_decision_to_admit_to_admission,107.0,NHS England A&E
2016-05-01,other_emergency_admissions_ie_not_via_ae,128811.0,NHS England A&E
2016-05-01,type_2_departments_single_specialty,52180.0,NHS England A&E
2016-05-01,emergency_admissions_via_type_1_ae,359307.0,NHS England A&E
2016-05-01,type_1_departments_major_ae,1353206.0,NHS England A&E
2016-05-01,number_of_patients_spending_4_hours_from_decision_to_admit_to_admission,38203.0,NHS England A&E
2016-05-01,total_emergency_admissions_via_ae,364380.0,NHS England A&E
