quarter,value,metric,source,quadratic_trend,covid_pulse,post_covid_regime,post_covid_trend_break
2014-01-01,0.9354698439793168,Incomplete RTT pathways - % within 18 weeks,RTT,0.2739197508920549,0,0,0
2014-04-01,0.9373893401464948,Incomplete RTT pathways - % within 18 weeks,RTT,0.2263799594149214,0,0,0
2014-07-01,0.9329910654444634,Incomplete RTT pathways - % within 18 weeks,RTT,0.1833677671260863,0,0,0
2014-10-01,0.9311892962560788,Incomplete RTT pathways - % within 18 weeks,RTT,0.1448831740255497,0,0,0
2015-01-01,0.929303583257625,Incomplete RTT pathways - % within 18 weeks,RTT,0.1109261801133115,0,0,0
2015-04-01,0.9334775231185722,Incomplete RTT pathways - % within 18 weeks,RTT,0.0814967853893717,0,0,0
2015-07-01,0.926609877977231,Incomplete RTT pathways - % within 18 weeks,RTT,0.0565949898537303,0,0,0
2015-10-01,0.921907506489004,Incomplete RTT pathways - % within 18 weeks,RTT,0.0362207935063874,0,0,0
2016-01-01,0.9186422338605308,Incomplete RTT pathways - % within 18 weeks,RTT,0.0203741963473429,0,0,0
2016-04-01,0.916493125179565,Incomplete RTT pathways - % within 18 weeks,RTT,0.0090551983765968,0,0,0
2016-07-01,0.9090873027431242,Incomplete RTT pathways - % within 18 weeks,RTT,0.0022637995941492,0,0,0
2016-10-01,0.9020405203529244,Incomplete RTT pathways - % within 18 weeks,RTT,0.0,0,0,0
2017-01-01,0.900804020089278,Incomplete RTT pathways - % within 18 weeks,RTT,0.0022637995941492,0,0,0
2017-04-01,0.9018386193512754,Incomplete RTT pathways - % within 18 weeks,RTT,0.0090551983765968,0,0,0
2017-07-01,0.8945409814624572,Incomplete RTT pathways - % within 18 weeks,RTT,0.0203741963473429,0,0,0
2017-10-01,0.8898867026309486,Incomplete RTT pathways - % within 18 weeks,RTT,0.0362207935063874,0,0,0
2018-01-01,0.8778580914430871,Incomplete RTT pathways - % within 18 weeks,RTT,0.0565949898537303,0,0,0
2018-04-01,0.8784092665364404,Incomplete RTT pathways - % within 18 weeks,RTT,0.0814967853893717,0,0,0
2018-07-01,0.8725093341972753,Incomplete RTT pathways - % within 18 weeks,RTT,0.1109261801133115,0,0,0
2018-10-01,0.8699905810528711,Incomplete RTT pathways - % within 18 weeks,RTT,0.1448831740255497,0,0,0
2019-01-01,0.8680602118532136,Incomplete RTT pathways - % within 18 weeks,RTT,0.1833677671260863,0,0,0
2019-04-01,0.8656767019277772,Incomplete RTT pathways - % within 18 weeks,RTT,0.2263799594149214,0,0,0
2019-07-01,0.8519139153606478,Incomplete RTT pathways - % within 18 weeks,RTT,0.2739197508920549,0,0,0
2019-10-01,0.84228644269721,Incomplete RTT pathways - % within 18 weeks,RTT,0.3259871415574868,0,0,0
2020-01-01,0.8210334828144591,Incomplete RTT pathways - % within 18 weeks,RTT,0.3825821314112172,1,0,0
2020-04-01,0.618113354587406,Incomplete RTT pathways - % within 18 weeks,RTT,0.443704720453246,1,1,0
2020-07-01,0.5366000952552406,Incomplete RTT pathways - % within 18 weeks,RTT,0.5093549086835732,1,1,1
2020-10-01,0.6715194262747293,Incomplete RTT pathways - % within 18 weeks,RTT,0.5795326961021989,1,1,2
2021-01-01,0.6501205449851303,Incomplete RTT pathways - % within 18 weeks,RTT,0.654238082709123,1,1,3
2021-04-01,0.6693019094595916,Incomplete RTT pathways - % within 18 weeks,RTT,0.7334710685043455,0,1,4
2021-07-01,0.6746362446457924,Incomplete RTT pathways - % within 18 weeks,RTT,0.8172316534878664,0,1,5
2021-10-01,0.6501066882601473,Incomplete RTT pathways - % within 18 weeks,RTT,0.9055198376596858,0,1,6
2022-01-01,0.622613005381576,Incomplete RTT pathways - % within 18 weeks,RTT,0.9983356210198036,0,1,7
2022-04-01,0.6247246186274826,Incomplete RTT pathways - % within 18 weeks,RTT,1.0956790035682198,0,1,8
2022-07-01,0.6041617165140524,Incomplete RTT pathways - % within 18 weeks,RTT,1.1975499853049345,0,1,9
2022-10-01,0.5941373033805367,Incomplete RTT pathways - % within 18 weeks,RTT,1.3039485662299477,0,1,10
2023-01-01,0.5849588400777378,Incomplete RTT pathways - % within 18 weeks,RTT,1.414874746343259,0,1,11
2023-04-01,0.5899677689813038,Incomplete RTT pathways - % within 18 weeks,RTT,1.5303285256448689,0,1,12
2023-07-01,0.580892376669217,Incomplete RTT pathways - % within 18 weeks,RTT,1.6503099041347773,0,1,13
2023-10-01,0.5766860764121512,Incomplete RTT pathways - % within 18 weeks,RTT,1.7748188818129842,0,1,14
2024-01-01,0.5712323022896998,Incomplete RTT pathways - % within 18 weeks,RTT,1.9038554586794891,0,1,15
2024-04-01,0.5873499594367415,Incomplete RTT pathways - % within 18 weeks,RTT,2.037419634734293,0,1,16
2024-07-01,0.5853020597326464,Incomplete RTT pathways - % within 18 weeks,RTT,2.175511409977395,0,1,17
2024-10-01,0.5900901954348851,Incomplete RTT pathways - % within 18 weeks,RTT,2.318130784408796,0,1,18
2025-01-01,0.5927221351655713,Incomplete RTT pathways - % within 18 weeks,RTT,2.4652777580284946,0,1,19
2025-04-01,0.6072967990790449,Incomplete RTT pathways - % within 18 weeks,RTT,2.616952330836492,0,1,20
2025-07-01,0.6131319630174897,Incomplete RTT pathways - % within 18 weeks,RTT,2.773154502832788,0,1,21
2025-10-01,0.6159842002510435,Incomplete RTT pathways - % within 18 weeks,RTT,2.933884274017382,0,1,22
2026-01-01,0.6308996248799554,Incomplete RTT pathways - % within 18 weeks,RTT,3.0991416443902744,0,1,23
2026-04-01,0.649493296822923,Incomplete RTT pathways - % within 18 weeks,RTT,3.2689266139514657,0,1,24
2007-07-01,13.82089635124769,Incomplete RTT pathways - Median wait (weeks),RTT,3.0991416443902744,0,0,0
2007-10-01,13.58767368024794,Incomplete RTT pathways - Median wait (weeks),RTT,2.933884274017382,0,0,0
2008-01-01,10.875947561412502,Incomplete RTT pathways - Median wait (weeks),RTT,2.773154502832788,0,0,0
2008-04-01,8.174386927416334,Incomplete RTT pathways - Median wait (weeks),RTT,2.616952330836492,0,0,0
2008-07-01,6.999390576230813,Incomplete RTT pathways - Median wait (weeks),RTT,2.4652777580284946,0,0,0
2008-10-01,6.476389430359698,Incomplete RTT pathways - Median wait (weeks),RTT,2.318130784408796,0,0,0
2009-01-01,6.006020673218278,Incomplete RTT pathways - Median wait (weeks),RTT,2.175511409977395,0,0,0
2009-04-01,5.693723610015726,Incomplete RTT pathways - Median wait (weeks),RTT,2.037419634734293,0,0,0
2009-07-01,5.9129165617492765,Incomplete RTT pathways - Median wait (weeks),RTT,1.9038554586794891,0,0,0
2009-10-01,5.9610488267213215,Incomplete RTT pathways - Median wait (weeks),RTT,1.7748188818129842,0,0,0
2010-01-01,5.701165653277495,Incomplete RTT pathways - Median wait (weeks),RTT,1.6503099041347773,0,0,0
2010-04-01,5.613285823460175,Incomplete RTT pathways - Median wait (weeks),RTT,1.5303285256448689,0,0,0
2010-07-01,6.015422570287465,Incomplete RTT pathways - Median wait (weeks),RTT,1.414874746343259,0,0,0
2010-10-01,6.21044348407899,Incomplete RTT pathways - Median wait (weeks),RTT,1.3039485662299477,0,0,0
2011-01-01,5.816665340390318,Incomplete RTT pathways - Median wait (weeks),RTT,1.1975499853049345,0,0,0
2011-04-01,5.928904947065803,Incomplete RTT pathways - Median wait (weeks),RTT,1.0956790035682198,0,0,0
2011-07-01,5.992278452328454,Incomplete RTT pathways - Median wait (weeks),RTT,0.9983356210198036,0,0,0
2011-10-01,5.923440403110452,Incomplete RTT pathways - Median wait (weeks),RTT,0.9055198376596858,0,0,0
2012-01-01,5.440738125884771,Incomplete RTT pathways - Median wait (weeks),RTT,0.8172316534878664,0,0,0
2012-04-01,5.494596815761334,Incomplete RTT pathways - Median wait (weeks),RTT,0.7334710685043455,0,0,0
2012-07-01,5.7073246757931,Incomplete RTT pathways - Median wait (weeks),RTT,0.654238082709123,0,0,0
2012-10-01,5.593705725565599,Incomplete RTT pathways - Median wait (weeks),RTT,0.5795326961021989,0,0,0
2013-01-01,5.553898394491103,Incomplete RTT pathways - Median wait (weeks),RTT,0.5093549086835732,0,0,0
2013-04-01,5.617896441830737,Incomplete RTT pathways - Median wait (weeks),RTT,0.443704720453246,0,0,0
2013-07-01,5.915559769901939,Incomplete RTT pathways - Median wait (weeks),RTT,0.3825821314112172,0,0,0
2013-10-01,5.858023907181727,Incomplete RTT pathways - Median wait (weeks),RTT,0.3259871415574868,0,0,0
2014-01-01,5.703082581613344,Incomplete RTT pathways - Median wait (weeks),RTT,0.2739197508920549,0,0,0
2014-04-01,5.95620476265445,Incomplete RTT pathways - Median wait (weeks),RTT,0.2263799594149214,0,0,0
2014-07-01,6.1685106778721,Incomplete RTT pathways - Median wait (weeks),RTT,0.1833677671260863,0,0,0
2014-10-01,6.058658905759681,Incomplete RTT pathways - Median wait (weeks),RTT,0.1448831740255497,0,0,0
2015-01-01,5.9264662238768695,Incomplete RTT pathways - Median wait (weeks),RTT,0.1109261801133115,0,0,0
2015-04-01,5.984237865653584,Incomplete RTT pathways - Median wait (weeks),RTT,0.0814967853893717,0,0,0
2015-07-01,6.318322419991698,Incomplete RTT pathways - Median wait (weeks),RTT,0.0565949898537303,0,0,0
2015-10-01,6.318063211743113,Incomplete RTT pathways - Median wait (weeks),RTT,0.0362207935063874,0,0,0
2016-01-01,6.350862326513831,Incomplete RTT pathways - Median wait (weeks),RTT,0.0203741963473429,0,0,0
2016-04-01,6.485169363821709,Incomplete RTT pathways - Median wait (weeks),RTT,0.0090551983765968,0,0,0
2016-07-01,6.818022183215202,Incomplete RTT pathways - Median wait (weeks),RTT,0.0022637995941492,0,0,0
2016-10-01,6.724956599919906,Incomplete RTT pathways - Median wait (weeks),RTT,0.0,0,0,0
2017-01-01,6.521528545976085,Incomplete RTT pathways - Median wait (weeks),RTT,0.0022637995941492,0,0,0
2017-04-01,6.847084210637206,Incomplete RTT pathways - Median wait (weeks),RTT,0.0090551983765968,0,0,0
2017-07-01,6.948682377042823,Incomplete RTT pathways - Median wait (weeks),RTT,0.0203741963473429,0,0,0
2017-10-01,6.914693335699956,Incomplete RTT pathways - Median wait (weeks),RTT,0.0362207935063874,0,0,0
2018-01-01,7.028258098991384,Incomplete RTT pathways - Median wait (weeks),RTT,0.0565949898537303,0,0,0
2018-04-01,6.938014666163934,Incomplete RTT pathways - Median wait (weeks),RTT,0.0814967853893717,0,0,0
2018-07-01,7.406583617768425,Incomplete RTT pathways - Median wait (weeks),RTT,0.1109261801133115,0,0,0
2018-10-01,7.1650322182419695,Incomplete RTT pathways - Median wait (weeks),RTT,0.1448831740255497,0,0,0
2019-01-01,7.109273865391994,Incomplete RTT pathways - Median wait (weeks),RTT,0.1833677671260863,0,0,0
2019-04-01,7.489493144388994,Incomplete RTT pathways - Median wait (weeks),RTT,0.2263799594149214,0,0,0
2019-07-01,7.78810633504458,Incomplete RTT pathways - Median wait (weeks),RTT,0.2739197508920549,0,0,0
2019-10-01,7.851894696726288,Incomplete RTT pathways - Median wait (weeks),RTT,0.3259871415574868,0,0,0
2020-01-01,8.304662966942487,Incomplete RTT pathways - Median wait (weeks),RTT,0.3825821314112172,1,0,0
2020-04-01,15.040309149451929,Incomplete RTT pathways - Median wait (weeks),RTT,0.443704720453246,1,1,0
2020-07-01,15.4490396575368,Incomplete RTT pathways - Median wait (weeks),RTT,0.5093549086835732,1,1,1
2020-10-01,10.919155053061845,Incomplete RTT pathways - Median wait (weeks),RTT,0.5795326961021989,1,1,2
2021-01-01,12.094926803645988,Incomplete RTT pathways - Median wait (weeks),RTT,0.654238082709123,1,1,3
2021-04-01,10.761030685808963,Incomplete RTT pathways - Median wait (weeks),RTT,0.7334710685043455,0,1,4
2021-07-01,11.416257691142876,Incomplete RTT pathways - Median wait (weeks),RTT,0.8172316534878664,0,1,5
2021-10-01,11.997937659024595,Incomplete RTT pathways - Median wait (weeks),RTT,0.9055198376596858,0,1,6
2022-01-01,12.845577803745403,Incomplete RTT pathways - Median wait (weeks),RTT,0.9983356210198036,0,1,7
2022-04-01,12.84226298978217,Incomplete RTT pathways - Median wait (weeks),RTT,1.0956790035682198,0,1,8
2022-07-01,13.670130121952122,Incomplete RTT pathways - Median wait (weeks),RTT,1.1975499853049345,0,1,9
2022-10-01,13.953248858269433,Incomplete RTT pathways - Median wait (weeks),RTT,1.3039485662299477,0,1,10
2023-01-01,14.4376089152125,Incomplete RTT pathways - Median wait (weeks),RTT,1.414874746343259,0,1,11
2023-04-01,14.07632163773102,Incomplete RTT pathways - Median wait (weeks),RTT,1.5303285256448689,0,1,12
2023-07-01,14.424239614740468,Incomplete RTT pathways - Median wait (weeks),RTT,1.6503099041347773,0,1,13
2023-10-01,14.6715769596091,Incomplete RTT pathways - Median wait (weeks),RTT,1.7748188818129842,0,1,14
2024-01-01,14.95450969780725,Incomplete RTT pathways - Median wait (weeks),RTT,1.9038554586794891,0,1,15
2024-04-01,14.152988933571336,Incomplete RTT pathways - Median wait (weeks),RTT,2.037419634734293,0,1,16
2024-07-01,14.328396090978634,Incomplete RTT pathways - Median wait (weeks),RTT,2.175511409977395,0,1,17
2024-10-01,14.146319558260402,Incomplete RTT pathways - Median wait (weeks),RTT,2.318130784408796,0,1,18
2025-01-01,14.154568794152269,Incomplete RTT pathways - Median wait (weeks),RTT,2.4652777580284946,0,1,19
2025-04-01,13.408569984704169,Incomplete RTT pathways - Median wait (weeks),RTT,2.616952330836492,0,1,20
2025-07-01,13.302828957883966,Incomplete RTT pathways - Median wait (weeks),RTT,2.773154502832788,0,1,21
2025-10-01,13.218024551304866,Incomplete RTT pathways - Median wait (weeks),RTT,2.933884274017382,0,1,22
2026-01-01,12.7057087057338,Incomplete RTT pathways - Median wait (weeks),RTT,3.0991416443902744,0,1,23
2026-04-01,11.8956547031894,Incomplete RTT pathways - Median wait (weeks),RTT,3.2689266139514657,0,1,24
2021-04-01,4087.3333333333335,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,0.7334710685043455,0,1,4
2021-07-01,10159.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,0.8172316534878664,0,1,5
2021-10-01,18307.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,0.9055198376596858,0,1,6
2022-01-01,21336.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,0.9983356210198036,0,1,7
2022-04-01,8230.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.0956790035682198,0,1,8
2022-07-01,2597.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.1975499853049345,0,1,9
2022-10-01,1516.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.3039485662299477,0,1,10
2023-01-01,881.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.414874746343259,0,1,11
2023-04-01,439.6666666666667,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.5303285256448689,0,1,12
2023-07-01,246.33333333333331,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.6503099041347773,0,1,13
2023-10-01,233.33333333333331,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.7748188818129842,0,1,14
2024-01-01,304.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,1.9038554586794891,0,1,15
2024-04-01,218.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,2.037419634734293,0,1,16
2024-07-01,114.66666666666669,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,2.175511409977395,0,1,17
2024-10-01,151.33333333333334,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,2.318130784408796,0,1,18
2025-01-01,149.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,2.4652777580284946,0,1,19
2025-04-01,171.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,2.616952330836492,0,1,20
2025-07-01,187.33333333333331,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,2.773154502832788,0,1,21
2025-10-01,190.66666666666663,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,2.933884274017382,0,1,22
2026-01-01,181.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,3.0991416443902744,0,1,23
2026-04-01,191.0,Incomplete RTT pathways - No. > 104 weeks with estimates for missing data,RTT,3.2689266139514657,0,1,24
2007-07-01,1712260.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,3.0991416443902744,0,0,0
2007-10-01,1645113.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.933884274017382,0,0,0
2008-01-01,1163206.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.773154502832788,0,0,0
2008-04-01,761512.6666666666,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.616952330836492,0,0,0
2008-07-01,497004.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.4652777580284946,0,0,0
2008-10-01,355717.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.318130784408796,0,0,0
2009-01-01,322348.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.175511409977395,0,0,0
2009-04-01,260167.66666666663,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.037419634734293,0,0,0
2009-07-01,253629.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.9038554586794891,0,0,0
2009-10-01,238957.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.7748188818129842,0,0,0
2010-01-01,227418.66666666663,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.6503099041347773,0,0,0
2010-04-01,219473.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.5303285256448689,0,0,0
2010-07-01,254689.66666666663,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.414874746343259,0,0,0
2010-10-01,262503.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.3039485662299477,0,0,0
2011-01-01,272833.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.1975499853049345,0,0,0
2011-04-01,235228.66666666663,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.0956790035682198,0,0,0
2011-07-01,245543.66666666663,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.9983356210198036,0,0,0
2011-10-01,220532.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.9055198376596858,0,0,0
2012-01-01,177893.33333333334,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.8172316534878664,0,0,0
2012-04-01,151058.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.7334710685043455,0,0,0
2012-07-01,162547.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.654238082709123,0,0,0
2012-10-01,156636.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.5795326961021989,0,0,0
2013-01-01,160333.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.5093549086835732,0,0,0
2013-04-01,151302.66666666666,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.443704720453246,0,0,0
2013-07-01,167244.33333333334,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.3825821314112172,0,0,0
2013-10-01,182025.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.3259871415574868,0,0,0
2014-01-01,198283.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.2739197508920549,0,0,0
2014-04-01,204416.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.2263799594149214,0,0,0
2014-07-01,222607.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.1833677671260863,0,0,0
2014-10-01,230555.66666666663,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.1448831740255497,0,0,0
2015-01-01,232490.66666666663,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.1109261801133115,0,0,0
2015-04-01,232760.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0814967853893717,0,0,0
2015-07-01,263803.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0565949898537303,0,0,0
2015-10-01,290805.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0362207935063874,0,0,0
2016-01-01,308185.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0203741963473429,0,0,0
2016-04-01,335043.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0090551983765968,0,0,0
2016-07-01,369470.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0022637995941492,0,0,0
2016-10-01,384411.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0,0,0,0
2017-01-01,386650.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0022637995941492,0,0,0
2017-04-01,396273.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0090551983765968,0,0,0
2017-07-01,433362.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0203741963473429,0,0,0
2017-10-01,450925.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0362207935063874,0,0,0
2018-01-01,503644.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0565949898537303,0,0,0
2018-04-01,525733.3333333334,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.0814967853893717,0,0,0
2018-07-01,558527.3333333334,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.1109261801133115,0,0,0
2018-10-01,566273.6666666666,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.1448831740255497,0,0,0
2019-01-01,581895.3333333334,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.1833677671260863,0,0,0
2019-04-01,616904.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.2263799594149214,0,0,0
2019-07-01,688436.3333333334,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.2739197508920549,0,0,0
2019-10-01,734647.3333333334,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.3259871415574868,0,0,0
2020-01-01,815424.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.3825821314112172,1,0,0
2020-04-01,1503465.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.443704720453246,1,1,0
2020-07-01,1960907.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.5093549086835732,1,1,1
2020-10-01,1487612.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.5795326961021989,1,1,2
2021-01-01,1673332.6666666667,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.654238082709123,1,1,3
2021-04-01,1748497.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.7334710685043455,0,1,4
2021-07-01,1868908.3333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.8172316534878664,0,1,5
2021-10-01,2105569.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.9055198376596858,0,1,6
2022-01-01,2353102.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,0.9983356210198036,0,1,7
2022-04-01,2496397.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.0956790035682198,0,1,8
2022-07-01,2789771.333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.1975499853049345,0,1,9
2022-10-01,2954204.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.3039485662299477,0,1,10
2023-01-01,3010674.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.414874746343259,0,1,11
2023-04-01,3070284.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.5303285256448689,0,1,12
2023-07-01,3240259.333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.6503099041347773,0,1,13
2023-10-01,3234691.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.7748188818129842,0,1,14
2024-01-01,3240372.5,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,1.9038554586794891,0,1,15
2024-04-01,3135160.333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.037419634734293,0,1,16
2024-07-01,3156749.333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.175511409977395,0,1,17
2024-10-01,3072192.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.318130784408796,0,1,18
2025-01-01,3020301.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.4652777580284946,0,1,19
2025-04-01,2894674.333333333,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.616952330836492,0,1,20
2025-07-01,2856214.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.773154502832788,0,1,21
2025-10-01,2809645.6666666665,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,2.933884274017382,0,1,22
2026-01-01,2652068.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,3.0991416443902744,0,1,23
2026-04-01,2528564.0,Incomplete RTT pathways - No. > 18 weeks with estimates for missing data,RTT,3.2689266139514657,0,1,24
2007-07-01,490203.5,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,3.0991416443902744,0,0,0
2007-10-01,412188.0,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,2.933884274017382,0,0,0
2008-01-01,266892.6666666667,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,2.773154502832788,0,0,0
2008-04-01,187427.66666666663,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,2.616952330836492,0,0,0
2008-07-01,134604.0,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,2.4652777580284946,0,0,0
2008-10-01,85366.33333333333,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,2.318130784408796,0,0,0
2009-01-01,61382.333333333336,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,2.175511409977395,0,0,0
2009-04-01,32905.666666666664,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,2.037419634734293,0,0,0
2009-07-01,33383.666666666664,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,1.9038554586794891,0,0,0
2009-10-01,22492.0,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,1.7748188818129842,0,0,0
2010-01-01,19304.0,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,1.6503099041347773,0,0,0
2010-04-01,19314.33333333333,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,1.5303285256448689,0,0,0
2010-07-01,17994.666666666668,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,1.414874746343259,0,0,0
2010-10-01,14197.333333333334,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,RTT,1.3039485662299477,0,0,0
